transaction_id,order_date,customer_id,customer_name,country,product_id,product_category,quantity,price,payment_method,order_status
T294,2025-06-10,C144,Ellen Diaz,US,P50,Electronics,1,66.14,Credit Card,Cancelled
T295,2025-08-04,C273,Donald Davis,AU,P98,Electronics,2,438.44,PayPal,Cancelled
T296,2025-04-12,C248,Michaela Bailey,IN,P143,Electronics,1,344.28,PayPal,Completed
T297,2025-12-13,C29,Angela Le,IN,P173,Sports,5,440.52,PayPal,Completed
T298,2025-05-09,C205,Dana Haas,CA,P195,Books,2,299.8,Debit Card,Returned
T299,2025-05-03,C72,Joshua James,DE,P52,Clothing,5,13.55,Credit Card,Completed
T300,2026-03-05,C253,Timothy Wheeler,CA,P171,Clothing,3,201.51,UPI,Returned
T301,2025-12-09,C38,Denise Sanchez,DE,P29,Books,2,361.1,Credit Card,Returned
T302,2025-08-21,C18,Mark Green,AU,P99,Clothing,5,461.72,Credit Card,Completed
T303,2025-11-01,C290,Robert Mccoy,IN,P93,Sports,2,478.03,Debit Card,Returned
T304,2025-07-18,C238,Ashlee Vega,FR,P108,Sports,4,103.66,Credit Card,Returned
T305,2026-03-14,C231,Joseph Herman,CA,P89,Sports,1,149.0,UPI,Cancelled
T306,2025-04-21,C178,Randy Weaver,CA,P199,Clothing,4,102.7,UPI,Completed
T307,2025-10-12,C17,Christina Herman,UK,P83,Sports,1,228.93,PayPal,Completed
T308,2025-10-30,C283,Glenn Ritter,AU,P185,Home,1,164.53,UPI,Returned
T309,2026-01-19,C172,Brittany Maddox,US,P194,Electronics,3,312.92,PayPal,Completed
T310,2025-08-23,C144,Brendan Washington,UK,P78,Sports,2,229.0,Debit Card,Returned
T311,2025-03-16,C244,Mitchell Newman,US,P46,Electronics,2,127.51,PayPal,Completed
T312,2025-05-24,C43,Patricia Bradley,AU,P169,Clothing,4,25.7,UPI,Returned
T313,2025-05-21,C145,Christopher Brown,AU,P179,Clothing,2,14.9,Debit Card,Completed
T314,2026-01-19,C190,Elizabeth Gonzales,IN,P64,Home,1,274.5,PayPal,Cancelled
T315,2025-09-16,C213,Brian Richardson,DE,P64,Sports,3,466.34,Debit Card,Returned
T316,2025-10-10,C45,William Johnson DVM,IN,P189,Books,1,437.52,Debit Card,Returned
T1,2025-10-22,C163,Dennis Jones,FR,P61,Books,2,368.33,Credit Card,Completed
T318,2025-11-02,C248,Molly Miller,UK,P24,Clothing,5,315.12,UPI,Completed
T319,2025-10-12,C24,Toni Rhodes,US,P17,Books,4,305.36,PayPal,Returned
T320,2026-02-28,C284,Alejandro Petty,DE,P59,Books,1,359.33,UPI,Completed
T321,2026-02-04,C26,Robert Fisher,FR,P48,Books,2,439.19,PayPal,Completed
T322,2025-04-03,C276,Jonathon Yang,XYZ,P194,Books,3,415.05,Debit Card,Returned
T323,2025-04-14,C221,Lindsay Garcia,IN,P31,Books,3,283.54,Credit Card,Returned
T324,2025-03-27,C138,Nichole Berry,AU,P77,Books,3,240.86,Debit Card,Cancelled
T325,2025-03-25,C11,Kevin Jordan,CA,P28,Electronics,3,287.15,Credit Card,Returned
T326,2025-03-18,C8,Gary Boone,FR,P114,Clothing,4,142.02,PayPal,Completed
T327,2025-05-20,C63,Rita Mercer,FR,P119,Clothing,1,210.85,Credit Card,Cancelled
T328,2025-12-15,C24,Scott Wright,IN,P164,Electronics,4,424.38,UPI,Returned
T329,2025-11-03,C287,Anthony Hendricks,DE,P132,Books,5,50.26,Credit Card,Completed
T330,2026-01-16,C203,Courtney Johnson,FR,P91,Books,4,338.97,Debit Card,Cancelled
T331,2025-08-18,C264,Ebony Mercer,IN,P143,Sports,5,439.82,PayPal,Returned
T332,2025-04-11,C43,Ryan Reese,CA,P199,Clothing,1,116.16,Debit Card,Returned
T333,2025-05-08,C98,Raymond Wolf,AU,P24,Electronics,3,245.0,Credit Card,Cancelled
T334,2025-06-23,C61,Sheri Smith,US,P192,Electronics,2,128.72,Debit Card,Completed
T335,2025-08-25,C195,Sheryl Williams,UK,P28,Books,3,188.17,Credit Card,Returned
T336,2025-10-11,C202,Kevin Mckay,DE,P152,Electronics,1,428.78,PayPal,Cancelled
T337,2025-04-30,C177,Robin Robinson,FR,P9,Sports,1,258.75,PayPal,Cancelled
T338,2026-03-09,C55,Lee Reed,US,P21,Clothing,5,225.05,Debit Card,Cancelled
T339,2025-05-06,C256,Ashley Mendoza,US,P103,Electronics,2,358.22,UPI,Returned
T340,2025-06-12,C90,Gregory Robinson,DE,P50,Home,1,86.57,Debit Card,Returned
T341,2025-07-16,C220,Sierra Lynch,CA,P10,Books,2,346.24,UPI,Completed
T342,2025-07-18,C296,Jennifer Curry,US,P176,Clothing,5,259.82,Debit Card,Cancelled
T343,2025-11-26,C51,Carol Jackson,AU,P122,Clothing,2,355.2,Credit Card,Cancelled
T344,2026-01-28,C39,Joe White,FR,P184,Sports,4,221.67,PayPal,Returned
T1,2025-08-06,C73,Kimberly Wallace,IN,P111,Clothing,2,224.95,PayPal,Returned
T346,2026-01-25,C106,Jonathan Wilson,DE,P182,Books,2,399.09,Debit Card,Cancelled
T347,2025-04-24,C130,Julie Schneider,FR,P48,Clothing,2,449.44,Debit Card,Completed
T348,2025-06-30,C154,Rhonda Kennedy,CA,P147,Sports,2,398.46,Credit Card,Returned
T349,2026-01-26,C243,Annette Johnson,DE,P70,Clothing,1,345.77,Credit Card,Completed
T350,2025-07-17,C71,Mr. Jeff Watson,AU,P97,Clothing,5,269.99,Credit Card,Completed
T351,2025-10-15,C268,Joseph Smith,IN,P65,Sports,2,331.93,Credit Card,Returned
T352,2025-07-16,C182,Christian Ruiz,DE,P94,Books,1,30.38,UPI,Returned
T353,2026-04-15 12:42:24.027640,C154,Jerry Moore,CA,P199,Sports,5,259.34,PayPal,Returned
T354,2025-09-03,C233,Paul Martin,UK,P156,Clothing,4,106.94,UPI,Completed
T355,2026-03-10,C178,Ashley Roberts,IN,P134,Sports,4,284.19,UPI,Cancelled
T356,2025-05-23,C237,Gloria Dean,US,P10,Home,2,378.71,Credit Card,Cancelled
T357,2025-05-30,C247,Taylor Morris,FR,P108,Books,1,412.74,UPI,Cancelled
T358,2025-11-22,C53,Mary Bruce,XYZ,P23,Clothing,2,223.86,PayPal,Completed
T359,2025-06-09,C119,Casey Carter,DE,P68,Electronics,5,85.61,Credit Card,Completed
T360,2025-08-27,C265,Steve Hardin,FR,P156,Clothing,1,229.77,PayPal,Returned
T361,2026-02-24,C27,Pamela Jones,DE,P82,Books,5,267.47,UPI,Completed
T362,2026-02-07,C257,Jason Martin,US,P52,Home,5,456.53,UPI,Returned
T363,2025-03-30,C62,William Roman,DE,P89,Clothing,3,226.26,Debit Card,Returned
T364,2025-05-15,C287,Scott Henderson,FR,P198,Books,1,276.72,UPI,Completed
T365,2025-07-16,C133,Madison Johnson,AU,P185,Electronics,3,264.94,Credit Card,Completed
T366,2025-12-29,C196,Thomas Myers,CA,P79,Electronics,3,402.0,PayPal,Cancelled
T367,2026-02-25,C10,John Hall,FR,P141,Home,2,146.94,PayPal,Cancelled
T368,2025-04-16,C185,Christina Stephens,CA,P126,Clothing,2,374.55,PayPal,Cancelled
T369,2025-10-15,C169,Heather Gilbert,AU,P166,Clothing,4,438.4,UPI,Cancelled
T370,2025-12-03,C152,Ann Potts,CA,P85,Home,4,482.46,Debit Card,Completed
T371,2025-11-03,C89,John Allison,AU,P36,Electronics,5,197.4,Debit Card,Returned
T372,2025-04-05,C17,Samuel Adams,US,P118,Clothing,1,307.73,UPI,Completed
T373,2025-07-04,C32,Darius Hubbard,DE,P25,Clothing,2,71.11,Credit Card,Returned
T374,2025-07-25,C235,Bill Brooks,UK,P180,Electronics,1,196.37,UPI,Returned
T375,2026-03-09,C139,Crystal Michael,FR,P35,Sports,4,197.73,Debit Card,Returned
T376,2025-11-20,C212,Gina Wilcox,UK,P169,Clothing,3,318.1,PayPal,Cancelled
T377,2026-01-15,C180,Steven Finley,FR,P17,Clothing,1,472.71,UPI,Completed
T378,2026-04-15 12:42:24.025971,C10,Andrew Ruiz,CA,P151,Sports,5,438.09,Credit Card,Cancelled
T379,2025-07-09,C117,Stephen Campbell,US,P6,Home,4,201.73,Debit Card,Returned
T380,2025-07-15,C160,Marissa Velez,US,P143,Sports,1,163.51,UPI,Completed
T381,2025-10-30,C144,Melissa Cook,FR,P56,Clothing,4,490.61,Credit Card,Completed
T382,2026-01-13,C194,Christina Drake,UK,P2,Books,3,199.43,PayPal,Completed
T383,2025-10-14,C95,Mark Rose,AU,P177,Electronics,3,422.58,Debit Card,Cancelled
T384,2025-04-28,C284,Savannah Crawford,FR,P177,Sports,1,217.77,Debit Card,Returned
T385,2026-01-26,C219,Debra Dunn,DE,P153,Clothing,4,162.46,PayPal,Completed
T386,2026-02-04,C45,Zachary Kelly,AU,P196,Electronics,4,327.83,Debit Card,Completed
T387,2025-03-19,C90,Guy Torres,FR,P189,Home,2,270.68,UPI,Returned
T1,2025-04-04,C42,Gregg Cummings,FR,P120,Electronics,4,111.45,Debit Card,Cancelled
T389,2025-11-27,C286,Linda Tucker,AU,P45,Clothing,4,298.44,PayPal,Returned
T390,2025-06-08,C131,David Bell,IN,P22,Clothing,3,483.7,UPI,Cancelled
T391,2025-04-30,C150,Rachel Friedman,AU,P185,Home,3,135.0,UPI,Completed
T392,2025-05-27,C161,Pamela Turner,UK,P156,Books,3,260.99,Debit Card,Cancelled
T393,2026-03-14,C163,Monica Estes,US,P127,Home,4,80.66,UPI,Completed
T394,2025-04-24,C62,Larry Rogers,IN,P88,Electronics,2,318.65,PayPal,Cancelled
T395,2025-12-12,C133,David Moore,US,P41,Sports,4,463.2,Credit Card,Returned
T396,2025-11-23,C177,Lisa Mcfarland,DE,P77,Home,4,382.73,Credit Card,Cancelled
T397,2025-08-18,C206,Wendy Wilson,AU,P174,Sports,3,118.59,PayPal,Completed
T398,2025-11-29,C42,Tammy Miller,UK,P39,Electronics,3,162.83,PayPal,Cancelled
T399,2025-06-08,C170,John Roberts,UK,P80,Clothing,1,130.89,PayPal,Returned
T400,2025-05-29,C103,David Hebert,IN,P58,Books,3,252.76,Debit Card,Completed
T401,2025-05-10,C166,Andrew Delacruz,AU,P61,Home,5,57.34,Credit Card,Completed
T402,2026-04-15 12:42:24.023532,C186,Matthew Hayden,AU,P191,Electronics,5,68.36,Debit Card,Completed
T403,2025-11-05,C54,Jerome Anderson,US,P143,Sports,1,129.6,Credit Card,Cancelled
T404,2026-03-07,C78,Ashley Ramirez DVM,UK,P145,Sports,5,299.14,Debit Card,Cancelled
T405,2025-05-21,C187,Samuel Fowler,FR,P139,Sports,4,113.24,PayPal,Cancelled
T406,2025-03-19,C145,Tommy Warren,UK,P127,Books,3,53.21,PayPal,Completed
T407,2026-02-06,C243,Hannah Hurst,US,P1,Electronics,5,452.81,Debit Card,Completed
T408,2025-04-24,C83,Benjamin Hernandez,US,P40,Books,5,328.93,Debit Card,Returned
T409,2026-02-03,C56,Candace Mcfarland,DE,P85,Clothing,5,293.93,PayPal,Completed
T410,2025-11-17,C85,Albert Gordon,US,P172,Electronics,2,463.95,UPI,Returned
T411,2026-01-31,C285,Maurice Bass,DE,P199,Books,3,349.48,Credit Card,Completed
T412,2025-08-13,C88,Charles Reid,AU,P199,Books,4,306.41,PayPal,Completed
T413,2025-10-04,C181,Cody Larson,US,P5,Electronics,4,193.01,UPI,Completed
T414,2025-12-17,C262,Christine Harris,UK,P68,Books,2,237.54,Credit Card,Returned
T415,2026-04-15 12:42:24.023569,C105,David Castillo,CA,P2,Electronics,4,416.87,Debit Card,Completed
T416,2025-06-16,C160,Trevor Mathis,CA,P73,Clothing,4,298.79,UPI,Cancelled
T417,2025-09-08,C161,Lacey Thomas,AU,P67,Books,3,234.77,Credit Card,Returned
T418,2025-06-09,C257,Kevin Freeman,UK,P167,Home,1,25.65,PayPal,Returned
T419,2026-02-28,C13,Jennifer Ramirez,FR,P18,Sports,5,389.15,Debit Card,Completed
T420,2025-09-04,C102,Haley Hernandez,UK,P43,Electronics,1,276.55,Debit Card,Cancelled
T421,2025-12-04,C37,Ronald Lutz,CA,P124,Electronics,3,65.24,PayPal,Completed
T1,2025-08-28,C281,James Mcclain,DE,P196,Sports,4,390.05,PayPal,Returned
T423,2025-12-15,C147,Susan Brown,DE,P147,Electronics,2,358.26,Debit Card,Completed
T424,2025-07-17,C288,Sarah Madden,FR,P12,Electronics,1,99.58,UPI,Completed
T425,2025-04-29,C66,Shannon Black,UK,P95,Clothing,3,379.08,PayPal,Returned
T426,2025-08-05,C57,Taylor Jimenez,DE,P2,Home,2,60.69,Credit Card,Cancelled
T427,2025-04-01,C54,Mary Yang,DE,P194,Home,5,65.47,Debit Card,Cancelled
T428,2025-09-19,C198,Sarah Dixon,AU,P148,Clothing,2,453.0,UPI,Completed
T429,2025-09-20,C27,Kenneth Johnson,UK,P53,Sports,5,273.52,UPI,Cancelled
T430,2025-08-10,C194,Robert Ware,IN,P121,Home,4,427.31,PayPal,Returned
T431,2026-02-11,C268,Katherine Lopez,IN,P133,Clothing,5,495.31,PayPal,Completed
T432,2026-01-13,C268,Barbara Simpson,AU,P101,Books,5,294.56,Credit Card,Cancelled
T433,2025-09-13,C271,Barbara Sullivan,CA,P122,Clothing,5,409.19,Credit Card,Completed
T434,2025-09-20,C228,Jeremy White,AU,P112,Home,4,-84.32669403959763,Debit Card,Returned
T435,2025-04-20,C254,Jessica Herrera,IN,P192,Electronics,4,197.89,Credit Card,Completed
T436,2025-09-30,C233,Diana Davis,IN,P123,Sports,1,130.69,Credit Card,Completed
T437,2025-11-16,C212,Eric Pena,DE,P105,Sports,3,487.98,UPI,Returned
T438,2025-10-10,C256,William Hill,UK,P30,Electronics,2,111.89,Debit Card,Completed
T439,2026-01-03,C70,Alexa Boyer,AU,P23,Electronics,3,155.57,Credit Card,Returned
T440,2025-09-04,C293,Michelle Fritz,UK,P85,Clothing,5,113.53,Credit Card,Cancelled
T441,2025-09-08,C26,Thomas Lawson,CA,P183,Clothing,2,398.24,Credit Card,Cancelled
T442,2025-12-10,C134,Charles Davis III,IN,P136,Electronics,1,129.49,UPI,Returned
T443,2025-11-02,,Jamie Holloway,UK,P21,Sports,3,107.2,Credit Card,Completed
T444,2025-08-23,C132,Allison Jenkins,UK,P114,Electronics,5,488.12,Credit Card,Completed
T445,2025-07-13,C38,Colleen Lutz,UK,P156,Home,1,478.2,Credit Card,Completed
T446,2025-07-29,C210,Stacey Anderson,DE,P5,Electronics,5,144.17,PayPal,Completed
T447,2025-04-05,C197,Anthony Myers,UK,P45,Clothing,2,25.69,Credit Card,Cancelled
T448,2025-07-26,C159,Alexandra Simmons,IN,P45,Clothing,1,200.19,Credit Card,Cancelled
T449,2025-12-04,C45,Bailey Henry,UK,P187,Home,4,137.9,PayPal,Completed
T450,2025-04-12,C246,Annette Hill,IN,P176,Sports,2,452.43,Debit Card,Returned
T451,2026-02-17,,Michele Keith,DE,P79,Electronics,4,435.38,Credit Card,Completed
T452,2025-03-17,C171,Johnny Thomas,CA,P110,Clothing,4,465.58,PayPal,Returned
T453,2025-06-26,C78,John Coleman,AU,P72,Books,1,218.61,Credit Card,Completed
T454,2025-08-28,C190,Sarah Martinez,FR,P187,Books,4,107.83,PayPal,Completed
T455,2025-10-23,C221,April Roberts,UK,P150,Home,1,263.9,Debit Card,Returned
T456,2025-05-29,C52,Anne Smith,DE,P116,Electronics,3,132.61,UPI,Completed
T457,2025-05-31,C194,Ethan Peters,UK,P68,Electronics,5,379.64,UPI,Returned
T458,2026-04-15 12:42:24.023229,C93,Nicholas Wood,FR,P157,Clothing,4,134.75,Debit Card,Cancelled
T459,2025-07-25,C14,Randy Wilson,FR,P141,Sports,2,129.05,Debit Card,Returned
T460,2025-04-02,C60,David Oneill,DE,P65,Home,2,318.83,PayPal,Completed
T461,2025-08-30,C282,Suzanne Townsend,FR,P126,Books,5,212.11,UPI,Returned
T462,2025-12-29,C245,Taylor Hardin,DE,P101,Sports,4,331.18,PayPal,Cancelled
T463,2025-06-21,C103,Dawn Cortez,CA,P95,Books,4,160.69,Credit Card,Completed
T464,2025-05-01,C295,Raymond Petersen,FR,P107,Home,4,124.72,UPI,Completed
T465,2026-02-18,C253,Christopher Andrade,CA,P125,Clothing,3,23.66,Debit Card,Returned
T466,2025-03-31,C300,David Brown,DE,P79,Clothing,4,367.58,PayPal,Returned
T467,2025-09-22,C257,Jamie Smith,UK,P171,Clothing,3,142.46,PayPal,Cancelled
T468,2025-04-13,C138,John Castillo,DE,P16,Books,5,171.18,Debit Card,Completed
T469,2026-02-04,C67,Sarah Williams,DE,P102,Clothing,2,457.97,Debit Card,Cancelled
T470,2025-08-08,C232,Christian Miller,US,P165,Clothing,4,52.02,Credit Card,Completed
T471,2025-09-28,C74,Karen Smith,UK,P72,Home,4,436.35,PayPal,Completed
T472,2026-02-28,C117,Jasmin Jackson,AU,P103,Books,1,71.91,Credit Card,Returned
T473,2025-04-09,C163,Randy Mitchell,DE,P124,Books,4,78.92,Credit Card,Completed
T474,2025-08-10,C236,Patrick Allen,UK,P18,Sports,5,266.83,UPI,Completed
T475,2025-03-30,C105,Ashley Clarke,AU,P114,Books,2,238.33,Debit Card,Returned
T1,2025-07-11,C144,Anthony Nichols,DE,P36,Electronics,2,162.06,Debit Card,Returned
T477,2025-05-17,C216,Robert Malone,FR,P80,Electronics,2,391.39,UPI,Cancelled
T478,2025-12-15,C293,Kristina Potter,AU,P47,Books,2,202.09,Credit Card,Completed
T479,2026-02-05,C68,Amy Andrade,DE,P174,Sports,1,260.01,PayPal,Returned
T480,2025-12-01,C15,Luke Kent,AU,P164,Clothing,5,242.55,Debit Card,Cancelled
T481,2025-11-15,C158,Elizabeth Dean,DE,P161,Sports,5,280.64,PayPal,Returned
T482,2025-06-10,C86,Marc Johnson,US,P120,Clothing,2,237.19,Debit Card,Completed
T483,2025-07-17,C192,Rebecca Rodriguez,US,P71,Books,1,182.96,PayPal,Cancelled
T484,2026-01-27,,Timothy Harvey,CA,P94,Electronics,5,395.9,UPI,Cancelled
T485,2025-07-11,C84,Christina Dixon,UK,P126,Books,3,180.09,UPI,Completed
T486,2026-02-24,C247,Michael Saunders,US,P159,Electronics,3,127.04,UPI,Completed
T487,2025-11-02,C241,Nicole Ball,US,P22,Sports,4,340.02,PayPal,Completed
T488,2025-07-09,,Margaret Lopez MD,XYZ,P57,Electronics,3,208.38,UPI,Returned
T489,2025-11-06,C177,John Roy,FR,P128,Sports,3,185.79,Debit Card,Cancelled
T490,2025-04-08,C180,Darrell Baird,UK,P127,Electronics,5,161.32,PayPal,Returned
T491,2026-01-22,C108,Patrick Walsh,US,P179,Electronics,5,353.13,UPI,Returned
T492,2025-12-09,C110,Joseph Wright,IN,P160,Books,1,465.81,UPI,Completed
T493,2025-11-25,C275,Brian Jackson,AU,P167,Home,2,23.2,Debit Card,Completed
T494,2025-12-15,C51,Shelly Hunt,FR,P35,Home,1,230.57,UPI,Completed
T495,2026-02-01,C245,Roger Gordon,IN,P91,Clothing,4,452.0,Credit Card,Cancelled
T496,2025-10-29,C243,Robert Harvey Jr.,US,P150,Home,-1,353.19,Debit Card,Cancelled
T497,2025-03-22,C2,Andrea Lin,UK,P8,Clothing,1,240.41,Credit Card,Cancelled
T498,2025-03-19,C113,Jennifer Ellis,DE,P114,Books,3,295.74,UPI,Completed
T499,2025-12-29,C296,Deanna Williamson,US,P10,Clothing,5,123.7,Debit Card,Cancelled
T500,2026-01-20,C284,Joshua Rivera,US,P168,Books,2,84.88,PayPal,Completed
T501,2025-08-31,C251,Joanna Klein,FR,P37,Home,1,170.16,PayPal,Returned
T502,2026-02-25,C103,Jennifer Allen,UK,P1,Sports,3,221.68,UPI,Returned
T503,2025-12-13,C243,Nathan Graves,UK,P178,Sports,1,366.11,Debit Card,Completed
T504,2025-05-24,C172,Samantha Turner,DE,P34,Electronics,3,488.51,UPI,Completed
T505,2025-04-25,C36,Laurie Jensen,FR,P185,Electronics,5,382.4,UPI,Cancelled
T506,2025-12-13,C89,Lynn Malone,UK,P191,Electronics,4,296.18,UPI,Cancelled
T507,2025-12-07,C170,Collin Gray,CA,P48,Home,3,238.0,Debit Card,Completed
T508,2025-11-02,C6,Sonya Mann,US,P72,Sports,4,326.38,PayPal,Completed
T509,2026-02-10,C8,Alexandria Thomas,DE,P172,Books,2,282.31,Credit Card,Completed
T510,2025-09-15,C149,James Turner,CA,P53,Electronics,3,439.38,PayPal,Returned
T511,2025-06-01,C171,Jimmy Harding,US,P104,Electronics,3,78.89,PayPal,Cancelled
T512,2025-06-01,C140,Megan Foster,AU,P55,Books,4,161.77,Credit Card,Completed
T513,2025-11-27,C288,Natasha Villegas,US,P28,Sports,5,303.04,UPI,Cancelled
T514,2025-07-02,C107,Douglas Anderson,AU,P173,Home,5,273.23,Credit Card,Completed
T515,2025-03-26,C194,Patricia Foster,DE,P29,Sports,3,371.85,PayPal,Cancelled
T516,2025-07-24,C143,Victoria Ray,CA,P196,Home,4,-19.70385368867255,UPI,Cancelled
T517,2025-05-26,C252,Kevin Mendoza,DE,P114,Clothing,4,414.81,Credit Card,Completed
T518,2025-03-19,C184,Trevor Burns,UK,P21,Books,3,168.68,PayPal,Returned
T519,2025-04-06,C217,Christopher Stone,CA,P74,Sports,5,182.71,UPI,Returned
T520,2025-12-21,C121,Timothy Stewart,CA,P123,Books,1,265.21,Debit Card,Completed
T521,2025-09-19,C89,Megan Gonzales,CA,P93,Books,4,97.22,Credit Card,Returned
T522,2025-12-05,C110,Jose Simpson,IN,P24,Books,3,288.5,UPI,Completed
T523,2025-08-23,C100,Jon Allen,AU,P182,Sports,5,348.08,Credit Card,Completed
T524,2026-02-17,C243,Edward Ho,CA,P39,Books,4,69.6,Credit Card,Returned
T525,2026-02-07,C138,Regina Cardenas,FR,P131,Clothing,1,475.38,UPI,Returned
T526,2026-02-23,C19,Charles Pratt,US,P16,Books,2,467.21,PayPal,Completed
T527,2026-01-18,C208,Timothy Smith,DE,P110,Books,4,355.99,PayPal,Cancelled
T528,2025-05-13,C230,John Conley,US,P41,Books,4,256.55,Debit Card,Completed
T529,2025-05-09,C272,Kara Dennis,DE,P91,Electronics,3,56.59,PayPal,Cancelled
T530,2025-08-07,C271,Veronica Taylor,FR,P91,Sports,2,164.53,Credit Card,Completed
T531,2025-12-31,C207,Mitchell Brown,CA,P163,Home,3,306.99,UPI,Returned
T532,2025-05-14,C241,Jeremy Walsh,AU,P141,Home,2,360.09,Credit Card,Cancelled
T533,2025-12-19,C295,Shannon Sanchez,DE,P60,Books,4,441.2,Credit Card,Cancelled
T534,2025-10-30,C197,Susan Hill,IN,P3,Clothing,-5,43.32,Debit Card,Cancelled
T535,2025-03-17,C178,Andrew Heath,AU,P157,Electronics,2,91.54,PayPal,Returned
T536,2025-09-10,C78,Nichole Meyer,CA,P45,Books,4,145.88,PayPal,Completed
T537,2025-12-29,C243,William Lewis,IN,P68,Electronics,5,352.98,Credit Card,Cancelled
T538,2025-07-20,C284,Ryan Finley,US,P136,Home,4,208.55,PayPal,Cancelled
T539,2025-11-21,C273,Anne Webb,UK,P194,Electronics,4,62.78,UPI,Completed
T540,2025-03-20,C266,Christine Robertson,DE,P85,Home,5,219.97,UPI,Completed
T541,2025-03-23,C300,Kelsey Tran,US,P93,Books,5,74.02,UPI,Cancelled
T542,2025-10-29,C248,Micheal Hughes,CA,P132,Sports,2,362.9,Debit Card,Returned
T543,2025-12-30,C150,Andrew Meadows,IN,P98,Home,5,347.0,UPI,Returned
T544,2025-08-08,C296,Monique Cruz,CA,P120,Clothing,2,346.86,UPI,Cancelled
T545,2025-12-18,C294,Kristen Stark,AU,P26,Electronics,4,34.7,Credit Card,Cancelled
T546,2025-06-26,C17,Travis Skinner,DE,P2,Home,4,493.06,UPI,Cancelled
T547,2026-01-09,C203,Alvin Gonzalez,UK,P77,Clothing,4,177.89,PayPal,Cancelled
T548,2025-08-21,C263,Shane Mack,FR,P111,Home,4,366.76,UPI,Returned
T549,2025-05-11,C55,Juan Mitchell,IN,P30,Clothing,5,277.76,Credit Card,Cancelled
T550,2025-10-19,C47,Sheri Wells,CA,P76,Sports,3,465.86,UPI,Completed
T551,2025-07-04,C14,Susan Rodriguez,IN,P147,Electronics,4,456.55,Debit Card,Completed
T552,2025-10-22,C145,Morgan Nelson,UK,P164,Sports,1,387.44,Debit Card,Cancelled
T553,2025-04-24,C225,Jennifer Davis,FR,P133,Books,-4,483.15,Debit Card,Returned
T554,2026-01-26,C9,Shawn Bailey,US,P110,Electronics,4,479.19,Debit Card,Returned
T555,2025-05-09,C247,Patricia Perez,DE,P156,Clothing,1,494.27,PayPal,Returned
T556,2026-02-23,C225,Ryan Kirk,AU,P97,Clothing,1,144.08,Credit Card,Completed
T557,2026-02-03,C79,Luis Lee,IN,P112,Clothing,2,106.75,Credit Card,Cancelled
T558,2025-08-11,C266,Amanda Brown,IN,P177,Electronics,1,404.11,Debit Card,Returned
T559,2025-10-15,C216,Patricia Hill,FR,P93,Home,4,317.27,Credit Card,Cancelled
T560,2025-06-30,C145,Amanda Mack DDS,AU,P33,Electronics,4,497.96,Credit Card,Cancelled
T561,2025-06-17,C195,Robert Compton DDS,DE,P93,Books,3,83.82,Credit Card,Completed
T562,2025-05-08,C258,Rebecca Peterson,CA,P72,Clothing,2,495.88,Credit Card,Completed
T563,2026-02-12,C101,Teresa Orr,FR,P136,Books,5,335.93,UPI,Returned
T564,2025-04-26,C292,Stephanie Carlson,IN,P11,Home,1,395.3,UPI,Cancelled
T565,2025-09-04,C255,Kelly Nichols,FR,P87,Home,5,267.29,Debit Card,Completed
T566,2026-02-10,C230,David Davis,DE,P12,Books,5,127.39,Debit Card,Cancelled
T567,2025-10-06,C18,Jose Anthony,US,P5,Sports,1,435.84,PayPal,Returned
T568,2025-08-25,C159,Ryan Jackson,IN,P123,Electronics,2,365.13,Debit Card,Completed
T569,2025-06-10,C127,Christopher Clark,DE,P67,Home,4,457.26,UPI,Cancelled
T570,2025-06-21,C265,Danielle Brown,CA,P65,Home,3,330.53,PayPal,Completed
T571,2026-04-15 12:42:24.028134,C34,Anna Carey,IN,P30,Books,3,498.98,PayPal,Cancelled
T572,2025-05-05,C133,Nicole Garcia,DE,P44,Clothing,4,461.06,Debit Card,Returned
T573,2025-09-09,C123,Jerry Garcia,IN,P5,Home,1,315.3,PayPal,Returned
T574,2026-02-22,C238,Phyllis Graves,AU,P116,Books,2,393.12,Debit Card,Completed
T575,2025-12-01,C73,Daniel Harper,UK,P143,Books,3,18.31,Credit Card,Returned
T576,2025-05-02,C30,Edward Brown,CA,P134,Sports,1,355.54,UPI,Returned
T577,2025-09-05,C164,Brittany Potter,US,P54,Clothing,1,139.77,UPI,Completed
T578,2026-01-12,C167,Christopher Barr,UK,P178,Clothing,4,127.2,Debit Card,Cancelled
T579,2025-08-02,C53,Daniel Moore,US,P122,Books,3,287.42,UPI,Completed
T580,2025-03-20,C7,Ashley Johnson,AU,P179,Electronics,4,495.16,PayPal,Completed
T581,2025-10-11,C12,Ruben Zuniga,CA,P198,Clothing,1,413.07,Credit Card,Completed
